collection_timestamp,source,origin,destination,travel_date,airline,flight_number,fare_class,advance_days,base_fare,taxes,fees,total_fare,currency,availability
2026-07-22 04:43:00,air_india,DEL,BLR,2026-08-21 04:43:00,Air India Express,IX8497,Economy Flex,30,6820.67,1203.34,179.42,8203.43,INR,available
2026-07-15 20:51:00,air_india,MAA,DEL,2026-07-16 20:51:00,IndiGo,6E9626,Economy Flex,1,13322.29,2515.15,374.83,16212.28,INR,available
2026-07-24 20:04:00,makemytrip,DEL,BOM,2026-09-07 20:04:00,SpiceJet,SG2940,Economy,45,4762.89,946.71,426.41,6136.01,INR,available
2026-07-24 12:34:00,goibibo,CCU,DEL,2026-08-23 12:34:00,Air India,AI433,Economy Flex,30,6520.68,1370.7,210.04,8101.42,INR,available
2026-07-12 07:59:00,ixigo,CCU,DEL,2026-07-19 07:59:00,Air India Express,IX2684,Economy,7,7641.87,1415.2,160.71,9217.78,INR,available
2026-08-15 22:13:00,cleartrip,HYD,DEL,2026-08-22 22:13:00,SpiceJet,SG2188,Economy Flex,7,7928.63,1604.71,293.44,9826.78,INR,available
2026-08-06 06:34:00,indigo,DEL,BOM,2026-09-05 06:34:00,IndiGo,6E4406,Economy,30,4869.61,1005.23,374.61,6249.46,INR,available
2026-07-17 16:33:00,easemytrip,BLR,DEL,2026-08-16 16:33:00,SpiceJet,SG2049,Economy,30,,1051.49,374.0,8007.68,INR,available
2026-08-16 21:37:00,easemytrip,DEL,BOM,2026-08-31 21:37:00,SpiceJet,SG4328,Economy,15,4604.64,794.82,246.94,5646.41,INR,available
2026-07-03 09:19:00,ixigo,CCU,DEL,2026-07-18 09:19:00,IndiGo,6E5003,Economy,15,6650.54,1011.41,214.06,,INR,available
2026-08-13 19:10:00,cleartrip,DEL,BLR,2026-08-14 19:10:00,Air India,AI6090,Economy,1,10339.44,2110.18,304.84,12754.45,INR,available
2026-07-17 17:52:00,ixigo,DEL,BLR,2026-08-01 17:52:00,SpiceJet,SG5952,Economy,15,7383.02,1441.56,382.4,9206.98,INR,available
2026-07-23 21:03:00,indigo,CCU,DEL,2026-07-30 21:03:00,Air India,AI2018,Economy Flex,7,9749.95,2008.54,403.87,12162.36,INR,available
2026-07-07 15:00:00,cleartrip,MAA,DEL,2026-07-22 15:00:00,IndiGo,6E6674,Economy,15,6704.18,1353.21,320.73,8378.12,INR,available
2026-07-02 10:17:00,indigo,DEL,BLR,2026-08-01 10:17:00,Akasa Air,QP2593,Economy Flex,30,7967.18,1461.13,388.17,9816.48,INR,available
2026-07-26 06:25:00,indigo,MAA,DEL,2026-09-09 06:25:00,IndiGo,6E6407,Economy,45,5847.29,1181.13,178.42,7206.85,INR,available
2026-07-20 01:51:00,ixigo,BLR,HYD,2026-08-04 01:51:00,SpiceJet,SG7406,Economy,15,3112.44,654.37,336.54,4103.36,INR,available
2026-07-13 02:12:00,indigo,DEL,BOM,2026-08-12 02:12:00,Air India Express,IX2927,Economy,30,5068.98,951.24,412.25,6432.48,INR,available
2026-07-24 16:10:00,goibibo,BLR,HYD,2026-09-07 16:10:00,Air India Express,IX6577,Economy,45,2689.62,552.78,368.84,3611.25,INR,available
2026-08-08 05:48:00,cleartrip,DEL,BOM,2026-09-07 05:48:00,Air India Express,IX1884,Economy,30,,755.76,438.92,5869.12,INR,sold_out
2026-08-17 09:36:00,goibibo,MAA,DEL,2026-08-18 09:36:00,SpiceJet,SG6772,Economy,1,11805.91,1978.03,296.93,14080.86,INR,available
2026-07-18 03:43:00,goibibo,DEL,BOM,2026-07-19 03:43:00,Air India Express,IX922,Economy,1,10373.15,1695.39,360.58,12429.12,INR,available
2026-08-06 03:57:00,easemytrip,BLR,DEL,2026-08-07 03:57:00,Air India,AI4748,Economy Flex,1,12409.15,2341.23,414.06,15164.44,INR,available
2026-07-23 19:28:00,makemytrip,DEL,BLR,2026-08-07 19:28:00,SpiceJet,SG8928,Economy Flex,15,7859.28,1208.89,430.31,9498.48,INR,sold_out
2026-07-03 20:48:00,air_india,DEL,CCU,2026-08-17 20:48:00,Air India,AI3626,Economy,45,5150.15,932.5,396.01,6478.67,INR,available
2026-07-29 10:35:00,easemytrip,MAA,DEL,2026-08-05 10:35:00,Akasa Air,QP1889,Economy Flex,7,8793.61,1687.99,219.52,10701.11,INR,available
2026-08-16 09:35:00,ixigo,HYD,DEL,2026-09-30 09:35:00,Air India Express,IX8576,Economy Flex,45,5369.7,1176.97,449.93,6996.59,INR,available
2026-08-11 16:04:00,indigo,BOM,BLR,2026-08-26 16:04:00,IndiGo,6E3577,Economy Flex,15,5717.06,1066.79,390.64,7174.49,INR,available
2026-08-22 13:06:00,goibibo,BLR,DEL,2026-09-21 13:06:00,Air India Express,IX7155,Economy,30,6394.06,989.14,328.11,7711.31,INR,available
2026-07-06 19:41:00,goibibo,MAA,DEL,2026-07-13 19:41:00,Akasa Air,QP2286,Economy,7,8017.24,1407.85,176.39,9601.48,INR,available
2026-07-29 06:01:00,air_india,BLR,DEL,2026-08-05 06:01:00,Akasa Air,QP1526,Economy Flex,7,9090.08,1457.32,217.84,10765.24,INR,available
2026-08-02 14:21:00,goibibo,BLR,DEL,2026-08-09 14:21:00,Akasa Air,QP7605,Economy Flex,7,8519.99,1816.05,152.16,10488.2,INR,available
2026-07-03 16:15:00,ixigo,BOM,BLR,2026-07-10 16:15:00,IndiGo,6E8692,Economy Flex,7,7220.33,1193.47,224.52,8638.32,INR,available
2026-07-07 08:01:00,cleartrip,DEL,BOM,2026-07-14 08:01:00,IndiGo,6E6290,Economy,7,6865.1,1361.92,239.75,8466.77,INR,available
2026-08-29 07:36:00,cleartrip,BOM,BLR,2026-10-13 07:36:00,Air India,AI7287,Economy,45,4901.26,772.49,198.0,,INR,available
2026-08-06 20:24:00,ixigo,DEL,BOM,2026-08-07 20:24:00,Air India,AI4452,Economy Flex,1,,2106.4,190.55,13006.41,INR,available
2026-08-13 22:46:00,air_india,DEL,CCU,2026-08-28 22:46:00,Air India,AI3506,Economy Flex,15,8131.31,1483.09,188.1,9802.5,INR,available
2026-08-04 21:02:00,cleartrip,DEL,BOM,2026-08-19 21:02:00,SpiceJet,SG846,Economy,15,4964.74,1073.73,268.4,6306.87,INR,available
2026-08-02 04:34:00,easemytrip,BLR,HYD,2026-08-09 04:34:00,IndiGo,6E8752,Economy Flex,7,5935.34,1185.2,204.71,7325.25,INR,available
2026-08-19 08:24:00,indigo,BLR,HYD,2026-08-20 08:24:00,SpiceJet,SG750,Economy Flex,1,6334.01,978.97,368.65,7681.64,INR,available
2026-09-02 09:14:00,cleartrip,CCU,DEL,2026-09-09 09:14:00,Air India Express,IX7256,Economy,7,7305.22,1347.53,362.56,9015.31,INR,available
2026-07-24 08:00:00,ixigo,MAA,DEL,2026-07-31 08:00:00,SpiceJet,SG487,Economy Flex,7,8373.69,1722.26,427.99,10523.94,INR,available
2026-07-11 08:50:00,cleartrip,HYD,DEL,2026-08-25 08:50:00,SpiceJet,SG5197,Economy Flex,45,3928.72,833.36,329.71,5091.79,INR,available
2026-08-26 12:04:00,easemytrip,DEL,BOM,2026-08-27 12:04:00,SpiceJet,SG6435,Economy,1,8046.08,1434.14,333.2,9813.43,INR,available
2026-08-28 02:07:00,easemytrip,CCU,DEL,2026-09-27 02:07:00,SpiceJet,SG384,Economy,30,5411.24,986.94,444.3,6842.48,INR,available
2026-07-27 00:42:00,cleartrip,MAA,DEL,2026-08-11 00:42:00,Akasa Air,QP218,Economy,15,7129.53,1251.96,414.92,8796.4,INR,available
2026-07-09 23:46:00,goibibo,MAA,DEL,2026-07-24 23:46:00,IndiGo,6E4541,Economy Flex,15,8562.02,1837.19,405.8,10805.01,INR,available
2026-07-29 18:43:00,makemytrip,MAA,DEL,2026-09-12 18:43:00,Air India Express,IX5245,Economy Flex,45,8461.54,1282.43,287.86,10031.83,INR,available
2026-08-31 16:52:00,makemytrip,MAA,DEL,2026-09-01 16:52:00,IndiGo,6E9182,Economy,1,11454.36,2098.92,212.25,13765.53,INR,available
2026-07-13 11:47:00,cleartrip,BOM,BLR,2026-08-12 11:47:00,Air India,AI1838,Economy,30,5112.91,1113.81,320.96,6547.69,INR,available
2026-07-31 02:40:00,easemytrip,BLR,HYD,2026-09-14 02:40:00,IndiGo,6E1041,Economy,45,3461.96,743.61,151.35,4356.93,INR,available
2026-08-17 15:09:00,easemytrip,MAA,DEL,2026-10-01 15:09:00,Air India Express,IX9896,Economy,45,5531.94,865.82,214.57,6612.33,INR,available
2026-07-06 14:11:00,makemytrip,DEL,BLR,2026-07-07 14:11:00,Akasa Air,QP1064,Economy,1,9827.41,1963.33,278.81,12069.56,INR,available
2026-07-01 12:39:00,ixigo,MAA,DEL,2026-07-08 12:39:00,Air India,AI3621,Economy Flex,7,9746.82,2106.66,305.9,12159.38,INR,available
2026-08-17 16:12:00,cleartrip,CCU,DEL,2026-09-16 16:12:00,Akasa Air,QP9406,Economy Flex,30,6814.68,1344.11,287.73,8446.51,INR,available
2026-08-13 17:55:00,makemytrip,BLR,HYD,2026-08-20 17:55:00,Akasa Air,QP6629,Economy Flex,7,4911.91,1080.48,160.08,6152.48,INR,available
2026-07-06 05:57:00,air_india,BLR,HYD,2026-08-05 05:57:00,Akasa Air,QP5945,Economy,30,3263.49,679.24,153.76,4096.5,INR,available
2026-07-22 03:01:00,cleartrip,DEL,BOM,2026-08-06 03:01:00,Air India,AI6390,Economy Flex,15,7391.39,1417.86,446.6,9255.85,INR,available
2026-08-29 10:32:00,goibibo,BLR,DEL,2026-09-28 10:32:00,SpiceJet,SG5338,Economy Flex,30,5379.09,826.93,219.62,6425.64,INR,available
2026-08-31 16:17:00,ixigo,BLR,DEL,2026-09-07 16:17:00,Akasa Air,QP2153,Economy,7,8500.06,1571.29,243.01,10314.36,INR,available
2026-09-02 17:29:00,makemytrip,BLR,HYD,2026-09-17 17:29:00,Air India Express,IX3682,Economy,15,3523.33,617.25,178.52,4319.11,INR,available
2026-07-01 09:09:00,easemytrip,MAA,DEL,2026-07-16 09:09:00,Akasa Air,QP928,Economy,15,,1454.85,232.18,9259.5,INR,available
2026-08-22 07:44:00,makemytrip,DEL,BOM,2026-09-21 07:44:00,Akasa Air,QP8200,Economy,30,4633.92,998.44,370.68,6003.04,INR,available
2026-07-27 17:06:00,goibibo,BLR,HYD,2026-08-03 17:06:00,SpiceJet,SG1349,Economy,7,3986.0,672.47,324.97,4983.44,INR,available
2026-08-13 14:01:00,air_india,MAA,DEL,2026-09-12 14:01:00,Akasa Air,QP4389,Economy Flex,30,7017.54,1380.31,194.33,8592.18,INR,available
2026-07-01 08:52:00,makemytrip,DEL,CCU,2026-07-16 08:52:00,Air India Express,IX5066,Economy,15,6395.96,1057.16,183.06,7636.17,INR,available
2026-08-22 20:23:00,ixigo,DEL,CCU,2026-08-23 20:23:00,SpiceJet,SG6757,Economy Flex,1,11544.16,2044.47,375.35,13963.98,INR,available
2026-08-21 05:07:00,goibibo,HYD,DEL,2026-10-05 05:07:00,Air India,AI4702,Economy Flex,45,5728.69,1168.72,263.72,7161.13,INR,available
2026-07-24 15:13:00,makemytrip,DEL,BOM,2026-07-25 15:13:00,IndiGo,6E8472,Economy Flex,1,10641.66,1850.83,301.19,12793.68,INR,available
2026-07-15 17:23:00,cleartrip,BOM,DEL,2026-07-16 17:23:00,IndiGo,6E910,Economy Flex,1,11629.97,2335.45,163.01,14128.43,INR,available
2026-08-15 15:40:00,makemytrip,DEL,BOM,2026-08-16 15:40:00,Akasa Air,QP3669,Economy Flex,1,11711.4,2354.29,383.95,14449.63,INR,available
2026-07-28 22:22:00,makemytrip,DEL,BOM,2026-08-04 22:22:00,SpiceJet,SG7748,Economy,7,6807.84,1237.2,275.88,8320.93,INR,available
2026-07-26 13:54:00,easemytrip,DEL,BLR,2026-07-27 13:54:00,SpiceJet,SG5737,Economy Flex,1,11814.35,2013.95,423.82,14252.12,INR,available
2026-07-18 22:38:00,air_india,BOM,DEL,2026-08-02 22:38:00,Air India Express,IX4972,Economy,15,7427.71,1589.35,399.27,9416.33,INR,available
2026-08-11 00:06:00,cleartrip,DEL,CCU,2026-09-25 00:06:00,Air India,AI1100,Economy Flex,45,6246.5,1230.49,241.08,7718.07,INR,available
2026-07-16 05:54:00,air_india,CCU,DEL,2026-08-15 05:54:00,Air India Express,IX6681,Economy,30,6191.98,1264.96,187.37,7644.3,INR,available
2026-08-23 20:16:00,ixigo,HYD,DEL,2026-08-30 20:16:00,Akasa Air,QP3528,Economy Flex,7,7837.78,1468.55,423.96,9730.29,INR,available
2026-07-16 01:13:00,indigo,MAA,DEL,2026-08-15 01:13:00,SpiceJet,SG5483,Economy,30,6127.5,967.64,309.45,7404.58,INR,available
2026-07-18 09:29:00,goibibo,MAA,DEL,2026-09-01 09:29:00,Air India,AI2651,Economy Flex,45,8536.98,1628.71,171.02,10336.7,INR,available
2026-08-26 23:59:00,ixigo,DEL,BLR,2026-09-25 23:59:00,Akasa Air,QP9015,Economy,30,6303.83,1244.21,305.14,7853.17,INR,available
2026-07-29 11:25:00,air_india,BLR,HYD,2026-07-30 11:25:00,Air India Express,IX8175,Economy Flex,1,6374.18,1208.3,400.48,7982.96,INR,available
2026-08-11 21:58:00,easemytrip,DEL,CCU,2026-08-26 21:58:00,IndiGo,6E2522,Economy Flex,15,7297.94,1260.03,264.29,8822.26,INR,available
2026-08-13 00:56:00,ixigo,BOM,DEL,2026-09-12 00:56:00,SpiceJet,SG8933,Economy,30,4666.53,741.99,363.12,5771.64,INR,available
2026-07-27 05:34:00,easemytrip,DEL,CCU,2026-08-03 05:34:00,IndiGo,6E2770,Economy,7,6737.68,1080.19,395.23,8213.11,INR,available
2026-07-28 02:30:00,indigo,MAA,DEL,2026-09-11 02:30:00,Air India Express,IX835,Economy Flex,45,6310.96,1330.94,300.81,7942.71,INR,available
2026-07-24 08:41:00,air_india,DEL,BOM,2026-07-31 08:41:00,Air India,AI1255,Economy Flex,7,8088.14,1289.95,250.11,9628.2,INR,available
2026-08-29 03:52:00,ixigo,BOM,DEL,2026-09-13 03:52:00,Air India Express,IX5328,Economy,15,7012.42,1323.26,174.9,8510.58,INR,available
2026-07-15 14:32:00,goibibo,DEL,CCU,2026-07-16 14:32:00,SpiceJet,SG1129,Economy Flex,1,9919.9,1681.99,401.11,12003.0,INR,available
2026-08-09 14:02:00,goibibo,BOM,BLR,2026-09-23 14:02:00,Air India Express,IX1595,Economy,45,4290.48,843.21,439.57,5573.26,INR,available
2026-07-08 23:58:00,indigo,DEL,BOM,2026-07-23 23:58:00,Air India,AI6734,Economy Flex,15,6777.83,1361.66,342.4,8481.89,INR,available
2026-07-01 05:43:00,indigo,MAA,DEL,2026-07-31 05:43:00,IndiGo,6E3995,Economy,30,6778.26,1340.29,340.16,8458.7,INR,available
2026-08-17 21:35:00,ixigo,BOM,BLR,2026-10-01 21:35:00,SpiceJet,SG6260,Economy,45,3850.45,838.62,300.48,4989.55,INR,available
2026-08-08 23:41:00,makemytrip,DEL,CCU,2026-09-07 23:41:00,SpiceJet,SG3235,Economy,30,5097.72,790.63,210.65,6099.01,INR,available
2026-07-24 17:20:00,goibibo,DEL,BLR,2026-07-25 17:20:00,IndiGo,6E4302,Economy Flex,1,14439.31,2795.98,330.74,17566.03,INR,available
2026-07-03 02:34:00,goibibo,CCU,DEL,2026-07-10 02:34:00,SpiceJet,SG1531,Economy Flex,7,8213.22,1784.56,266.84,10264.63,INR,available
2026-07-29 05:18:00,makemytrip,BOM,BLR,2026-07-30 05:18:00,IndiGo,6E7548,Economy Flex,1,9174.78,1637.84,280.57,11093.18,INR,available
2026-07-10 13:38:00,indigo,BOM,BLR,2026-08-09 13:38:00,Air India,AI1186,Economy Flex,30,5915.87,915.56,245.07,7076.5,INR,available
2026-07-08 19:01:00,air_india,BLR,DEL,2026-07-09 19:01:00,Akasa Air,QP6523,Economy Flex,1,12380.29,2296.06,394.09,15070.43,INR,available
2026-08-08 22:05:00,easemytrip,BOM,DEL,2026-08-23 22:05:00,SpiceJet,SG8579,Economy,15,5995.23,964.89,281.11,7241.23,INR,available
2026-08-28 07:19:00,makemytrip,DEL,BLR,2026-10-12 07:19:00,Air India Express,IX9978,Economy Flex,45,6254.7,1030.23,336.73,7621.67,INR,available
2026-07-10 08:40:00,makemytrip,HYD,DEL,2026-08-24 08:40:00,SpiceJet,SG9443,Economy,45,4243.36,802.04,390.61,5436.01,INR,available
2026-09-03 01:54:00,ixigo,MAA,DEL,2026-10-03 01:54:00,IndiGo,6E5216,Economy Flex,30,8131.75,1336.14,235.46,9703.35,INR,available
2026-08-24 19:47:00,cleartrip,MAA,DEL,2026-09-23 19:47:00,Air India,AI368,Economy,30,7156.44,1266.14,304.56,8727.14,INR,available
2026-07-06 20:30:00,easemytrip,DEL,CCU,2026-08-05 20:30:00,IndiGo,6E9547,Economy,30,6082.31,1124.62,207.2,7414.13,INR,available
2026-07-19 11:11:00,ixigo,BOM,BLR,2026-08-18 11:11:00,Akasa Air,QP1251,Economy Flex,30,5286.28,894.84,164.65,6345.77,INR,available
2026-08-03 09:37:00,air_india,BLR,DEL,2026-09-17 09:37:00,Air India,AI4567,Economy,45,6053.1,1282.33,285.76,7621.19,INR,available
2026-07-29 13:56:00,indigo,CCU,DEL,2026-08-05 13:56:00,IndiGo,6E5149,Economy,7,7039.67,1405.76,363.56,8808.98,INR,sold_out
2026-08-10 18:16:00,indigo,DEL,BOM,2026-08-11 18:16:00,Air India Express,IX4870,Economy,1,7700.18,1301.93,189.45,13652.656953375597,INR,available
2026-07-08 17:51:00,goibibo,BLR,DEL,2026-08-22 17:51:00,SpiceJet,SG9155,Economy Flex,45,6983.44,1239.38,293.0,8515.82,INR,available
2026-07-09 15:03:00,goibibo,MAA,DEL,2026-07-10 15:03:00,Air India,AI9580,Economy,1,10865.01,1890.29,155.48,12910.78,INR,available
2026-07-20 07:34:00,easemytrip,BLR,HYD,2026-07-21 07:34:00,Air India,AI6106,Economy Flex,1,7234.07,1309.3,434.67,8978.05,INR,available
2026-08-01 00:43:00,air_india,MAA,DEL,2026-09-15 00:43:00,Air India Express,IX5673,Economy,45,5300.08,1111.47,441.86,6853.42,INR,available
2026-07-23 21:45:00,ixigo,MAA,DEL,2026-09-06 21:45:00,Akasa Air,QP6466,Economy,45,6428.34,1401.29,307.99,8137.62,INR,available
2026-07-23 11:43:00,goibibo,DEL,CCU,2026-09-06 11:43:00,IndiGo,6E9414,Economy,45,5621.54,960.18,344.44,6926.16,INR,available
2026-08-22 13:46:00,indigo,BLR,DEL,2026-08-29 13:46:00,IndiGo,6E8742,Economy Flex,7,9586.95,1983.6,353.56,11924.11,INR,available
2026-07-28 09:02:00,indigo,MAA,DEL,2026-08-04 09:02:00,SpiceJet,SG5998,Economy,7,7813.4,1473.97,206.79,9494.16,INR,available
2026-08-02 08:14:00,indigo,DEL,CCU,2026-08-17 08:14:00,Akasa Air,QP6868,Economy Flex,15,7497.88,1529.23,394.71,9421.82,INR,available
2026-07-05 05:03:00,air_india,CCU,DEL,2026-08-04 05:03:00,IndiGo,6E7139,Economy Flex,30,6290.15,1122.9,198.47,7611.52,INR,available
2026-07-15 12:05:00,air_india,DEL,CCU,2026-07-30 12:05:00,Air India Express,IX1096,Economy,15,7017.95,1140.56,389.49,8548.0,INR,available
2026-09-02 18:18:00,goibibo,BLR,HYD,2026-09-03 18:18:00,SpiceJet,SG6222,Economy Flex,1,6305.78,1264.25,215.98,7786.02,INR,available
2026-08-24 03:29:00,goibibo,MAA,DEL,2026-09-08 03:29:00,Air India Express,IX8391,Economy Flex,15,6964.58,1338.6,328.79,8631.97,INR,available
2026-07-06 01:09:00,makemytrip,BOM,DEL,2026-07-07 01:09:00,Air India Express,IX6203,Economy,1,8542.07,1560.36,165.81,10268.25,INR,available
2026-08-19 12:56:00,easemytrip,DEL,BLR,2026-08-26 12:56:00,Air India Express,IX9348,Economy Flex,7,8445.74,1285.56,428.09,10159.39,INR,available
2026-07-24 11:43:00,cleartrip,BLR,HYD,2026-07-31 11:43:00,Air India Express,IX4690,Economy Flex,7,5030.58,976.44,403.63,6410.64,INR,available
2026-07-10 03:22:00,ixigo,BOM,DEL,2026-07-17 03:22:00,Akasa Air,QP3437,Economy,7,7925.22,1267.57,221.83,9414.62,INR,available
2026-07-02 11:02:00,makemytrip,DEL,CCU,2026-07-09 11:02:00,Air India Express,IX6326,Economy Flex,7,7087.72,1265.75,160.49,8513.96,INR,available
2026-07-04 22:44:00,indigo,BOM,BLR,2026-07-19 22:44:00,Air India,AI9400,Economy Flex,15,7431.22,1126.19,247.08,8804.49,INR,available
2026-08-04 08:16:00,cleartrip,DEL,BLR,2026-09-18 08:16:00,SpiceJet,SG3050,Economy Flex,45,5990.65,899.23,357.5,7247.38,INR,available
2026-08-21 09:11:00,goibibo,BLR,HYD,2026-10-05 09:11:00,IndiGo,6E1779,Economy,45,2787.29,562.91,242.49,3592.69,INR,available
2026-08-21 17:11:00,ixigo,CCU,DEL,2026-09-20 17:11:00,SpiceJet,SG6937,Economy Flex,30,6690.73,1078.48,216.23,7985.44,INR,available
2026-07-31 20:33:00,ixigo,BOM,BLR,2026-08-01 20:33:00,SpiceJet,SG1483,Economy Flex,1,8845.45,1715.35,281.1,10841.91,INR,available
2026-07-26 16:15:00,air_india,BLR,HYD,2026-08-10 16:15:00,IndiGo,6E1410,Economy Flex,15,5064.29,936.11,295.03,6295.44,INR,available
2026-07-20 16:29:00,easemytrip,HYD,DEL,2026-07-21 16:29:00,IndiGo,6E8291,Economy Flex,1,9859.6,1686.54,227.2,11773.34,INR,available
2026-07-20 17:35:00,goibibo,BLR,HYD,2026-07-27 17:35:00,SpiceJet,SG9485,Economy,7,3524.91,684.6,226.43,4435.94,INR,available
2026-08-17 12:42:00,ixigo,HYD,DEL,2026-10-01 12:42:00,Air India,AI2900,Economy Flex,45,4857.1,814.28,250.21,5921.59,INR,available
2026-07-11 05:06:00,makemytrip,CCU,DEL,2026-08-25 05:06:00,Akasa Air,QP6207,Economy,45,4650.01,805.64,251.9,5707.54,INR,available
2026-07-28 23:11:00,goibibo,CCU,DEL,2026-08-12 23:11:00,Akasa Air,QP3451,Economy Flex,15,6726.25,1083.67,371.37,8181.28,INR,available
2026-07-28 16:13:00,cleartrip,HYD,DEL,2026-09-11 16:13:00,IndiGo,6E4655,Economy Flex,45,5004.67,911.54,240.99,6157.2,INR,available
2026-08-30 22:45:00,goibibo,BOM,BLR,2026-08-31 22:45:00,Air India,AI7144,Economy,1,9891.21,2174.89,356.97,12423.07,INR,available
2026-08-29 06:13:00,ixigo,HYD,DEL,2026-08-30 06:13:00,Akasa Air,QP8799,Economy Flex,1,9652.13,1494.16,213.77,11360.07,INR,available
2026-08-04 05:05:00,air_india,CCU,DEL,2026-08-05 05:05:00,Akasa Air,QP580,Economy,1,9978.23,1523.22,227.63,11729.08,INR,available
2026-08-08 19:17:00,cleartrip,MAA,DEL,2026-09-22 19:17:00,IndiGo,6E1245,Economy Flex,45,6308.2,1276.78,322.85,7907.84,INR,available
2026-07-22 01:42:00,goibibo,BOM,DEL,2026-08-21 01:42:00,Air India,AI8845,Economy Flex,30,5864.69,1027.26,443.48,7335.43,INR,available
2026-07-11 05:21:00,indigo,BOM,DEL,2026-07-12 05:21:00,SpiceJet,SG5291,Economy Flex,1,9402.34,1712.74,385.5,11500.59,INR,available
2026-07-19 12:44:00,easemytrip,HYD,DEL,2026-09-02 12:44:00,Air India,AI2074,Economy,45,4701.27,862.34,428.68,5992.28,INR,available
2026-08-02 01:55:00,easemytrip,DEL,CCU,2026-09-01 01:55:00,IndiGo,6E5462,Economy Flex,30,5400.71,872.23,310.74,6583.68,INR,available
2026-07-26 17:55:00,goibibo,BOM,BLR,2026-07-27 17:55:00,IndiGo,6E2490,Economy Flex,1,9268.4,1911.77,167.95,11348.12,INR,available
2026-07-08 03:21:00,makemytrip,DEL,CCU,2026-07-09 03:21:00,IndiGo,6E3115,Economy Flex,1,9761.13,2131.36,236.46,12128.96,INR,available
2026-08-04 23:55:00,easemytrip,BLR,DEL,2026-08-19 23:55:00,IndiGo,6E4012,Economy,15,7369.42,1567.56,379.24,9316.21,INR,available
2026-08-17 00:27:00,goibibo,DEL,BOM,2026-09-01 00:27:00,Air India,AI7858,Economy Flex,15,8007.55,1347.59,428.9,9784.04,INR,available
2026-09-02 06:08:00,air_india,DEL,BLR,2026-10-17 06:08:00,Air India,AI9254,Economy,45,7212.66,1506.52,156.59,8875.77,INR,available
2026-07-29 20:02:00,air_india,BLR,DEL,2026-08-13 20:02:00,Akasa Air,QP7970,Economy Flex,15,7147.31,1489.96,354.22,8991.5,INR,available
2026-09-02 23:08:00,air_india,HYD,DEL,2026-09-09 23:08:00,Air India Express,IX5735,Economy Flex,7,6844.9,1243.37,179.15,8267.42,INR,available
2026-07-31 08:18:00,ixigo,DEL,CCU,2026-08-30 08:18:00,Air India Express,IX6116,Economy Flex,30,6024.78,1148.89,256.78,7430.45,INR,available
2026-08-20 06:24:00,goibibo,BOM,DEL,2026-08-21 06:24:00,Akasa Air,QP2035,Economy,1,8815.98,1559.9,382.83,10758.72,INR,available
2026-08-12 14:37:00,cleartrip,DEL,BLR,2026-08-27 14:37:00,SpiceJet,SG2265,Economy Flex,15,7201.23,1162.22,210.63,8574.08,INR,available
2026-08-30 17:43:00,indigo,HYD,DEL,2026-09-29 17:43:00,IndiGo,6E2032,Economy Flex,30,4793.11,871.88,380.85,6045.85,INR,available
2026-07-16 05:40:00,goibibo,BLR,DEL,2026-08-30 05:40:00,IndiGo,6E2968,Economy,45,5881.47,1083.04,334.14,12200.911657070928,INR,available
2026-07-05 09:58:00,indigo,CCU,DEL,2026-07-20 09:58:00,Air India,AI9255,Economy,15,7252.01,1521.06,441.82,9214.89,INR,available
2026-07-15 06:29:00,makemytrip,BLR,DEL,2026-08-14 06:29:00,IndiGo,6E5274,Economy,30,5130.58,829.17,232.1,6191.85,INR,available
2026-07-27 16:12:00,makemytrip,CCU,DEL,2026-08-11 16:12:00,Air India Express,IX2781,Economy,15,4497.11,814.47,424.54,5736.13,INR,available
2026-07-10 13:19:00,easemytrip,BOM,DEL,2026-07-25 13:19:00,IndiGo,6E2344,Economy Flex,15,7683.82,1228.02,361.93,9273.77,INR,available
2026-07-18 09:53:00,makemytrip,DEL,CCU,2026-08-02 09:53:00,Akasa Air,QP1629,Economy Flex,15,8107.18,1602.67,375.65,10085.5,INR,available
2026-07-07 14:37:00,makemytrip,MAA,DEL,2026-07-08 14:37:00,SpiceJet,SG7757,Economy,1,9320.49,1915.15,206.07,11441.71,INR,available
2026-08-09 08:21:00,goibibo,BOM,BLR,2026-09-23 08:21:00,Air India,AI970,Economy,45,4035.95,644.13,205.7,4885.79,INR,available
2026-08-26 08:13:00,goibibo,DEL,BOM,2026-09-02 08:13:00,Akasa Air,QP4436,Economy Flex,7,7276.2,1460.54,368.04,9104.79,INR,available
2026-08-22 23:15:00,goibibo,BOM,BLR,2026-10-06 23:15:00,SpiceJet,SG884,Economy Flex,45,4629.56,695.57,433.33,5758.46,INR,available
2026-08-03 04:03:00,air_india,BLR,HYD,2026-08-18 04:03:00,SpiceJet,SG3335,Economy Flex,15,4324.21,654.35,180.16,5158.71,INR,available
2026-08-09 06:42:00,goibibo,DEL,BOM,2026-08-10 06:42:00,SpiceJet,SG724,Economy,1,8365.55,1796.01,354.97,10516.53,INR,available
